,price,quantity,symbol,timestamp,is_buy,price_next,target
829,1596.58,0.31,ETHUSDT,2025-04-12 09:45:06+00:00,0,1596.58,0
830,1596.58,0.31,ETHUSDT,2025-04-12 09:45:06+00:00,0,1596.58,0
831,1596.58,0.31,ETHUSDT,2025-04-12 09:45:06+00:00,0,1596.58,0
832,1596.58,0.03132,ETHUSDT,2025-04-12 09:45:06+00:00,0,1596.56,0
833,1596.56,0.02789,ETHUSDT,2025-04-12 09:45:06+00:00,0,1596.55,0
882,1596.55,0.005,ETHUSDT,2025-04-12 09:45:06+00:00,1,1596.55,0
883,1596.55,0.005,ETHUSDT,2025-04-12 09:45:06+00:00,1,1596.57,1
884,1596.57,0.005,ETHUSDT,2025-04-12 09:45:06+00:00,1,1596.57,0
885,1596.57,0.005,ETHUSDT,2025-04-12 09:45:06+00:00,1,1596.59,1
886,1596.59,0.03516,ETHUSDT,2025-04-12 09:45:06+00:00,1,1596.58,0
908,1596.58,0.02274,ETHUSDT,2025-04-12 09:45:06+00:00,0,1596.63,1
874,1596.63,0.005,ETHUSDT,2025-04-12 09:45:07+00:00,1,1596.63,0
875,1596.63,0.005,ETHUSDT,2025-04-12 09:45:07+00:00,1,1596.65,1
888,1596.65,0.005,ETHUSDT,2025-04-12 09:45:08+00:00,1,1596.65,0
889,1596.65,0.005,ETHUSDT,2025-04-12 09:45:08+00:00,1,1596.65,0
890,1596.65,0.03132,ETHUSDT,2025-04-12 09:45:08+00:00,1,1596.65,0
891,1596.65,0.03132,ETHUSDT,2025-04-12 09:45:08+00:00,1,1596.65,0
892,1596.65,0.03132,ETHUSDT,2025-04-12 09:45:08+00:00,1,1596.67,1
893,1596.67,0.03515,ETHUSDT,2025-04-12 09:45:08+00:00,1,1596.71,1
894,1596.71,0.07031,ETHUSDT,2025-04-12 09:45:08+00:00,1,1596.94,1
985,1596.94,0.00064,ETHUSDT,2025-04-12 09:45:09+00:00,1,1596.94,0
2147,1596.94,0.48821,ETHUSDT,2025-04-12 09:45:11+00:00,1,1596.94,0
2148,1596.94,0.01253,ETHUSDT,2025-04-12 09:45:11+00:00,1,1596.94,0
2149,1596.94,0.39052,ETHUSDT,2025-04-12 09:45:11+00:00,1,1596.94,0
2150,1596.94,1.22504,ETHUSDT,2025-04-12 09:45:11+00:00,1,1596.94,0
2151,1596.94,0.03131,ETHUSDT,2025-04-12 09:45:11+00:00,1,1596.94,0
2152,1596.94,0.038,ETHUSDT,2025-04-12 09:45:11+00:00,1,1596.94,0
2153,1596.94,1.935,ETHUSDT,2025-04-12 09:45:11+00:00,1,1596.94,0
2154,1596.94,1.935,ETHUSDT,2025-04-12 09:45:11+00:00,1,1596.94,0
2155,1596.94,0.02915,ETHUSDT,2025-04-12 09:45:11+00:00,1,1596.96,1
2156,1596.96,0.03514,ETHUSDT,2025-04-12 09:45:11+00:00,1,1596.96,0
2157,1596.96,2.50572,ETHUSDT,2025-04-12 09:45:11+00:00,1,1596.98,1
2158,1596.98,0.02689,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.0,1
2159,1597.0,0.07028,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.01,1
2160,1597.01,0.20089,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.02,1
2161,1597.02,0.06602,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.04,1
2162,1597.04,0.0047,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.04,0
2163,1597.04,0.1757,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.06,1
2164,1597.06,0.68598,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.06,0
2165,1597.06,0.25932,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.07,1
2166,1597.07,1.08,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.08,1
2167,1597.08,0.31576,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.08,0
2168,1597.08,0.78,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.08,0
2169,1597.08,0.35139,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.1,1
2170,1597.1,0.00811,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.12,1
2171,1597.12,0.11083,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.12,0
2172,1597.12,1.52233,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.12,0
2173,1597.12,0.35138,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.13,1
2174,1597.13,1.95282,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.16,1
2175,1597.16,0.35137,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.18,1
2176,1597.18,0.3,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.18,0
2177,1597.18,0.9,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.18,0
2178,1597.18,0.58578,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.18,0
2179,1597.18,0.78,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.2,1
2180,1597.2,0.00314,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.2,0
2181,1597.2,0.0047,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.2,0
2182,1597.2,1.1625,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.2,0
2183,1597.2,0.64665,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.2,0
2184,1597.2,0.03183,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.2,0
2185,1597.2,3.24326,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.21,1
2186,1597.21,1.935,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.21,0
2187,1597.21,0.62654,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.22,1
2188,1597.22,1.02,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.22,0
2189,1597.22,1.02,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,1
2190,1597.25,0.96,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,0
2191,1597.25,0.72,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,0
2192,1597.25,0.62647,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.27,1
2193,1597.27,13.66447,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.28,1
2194,1597.28,0.61884,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.28,0
2195,1597.28,0.6,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.28,0
2196,1597.28,0.6,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.28,0
2197,1597.28,0.77716,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.28,0
2198,1597.28,0.81878,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.29,1
2199,1597.29,0.60036,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.29,0
2200,1597.29,0.558,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.29,0
2201,1597.29,0.52,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.31,1
2202,1597.31,0.21948,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.35,1
2203,1597.35,0.54799,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.35,0
2204,1597.35,0.54799,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.35,0
2205,1597.35,2.5051,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.36,1
2206,1597.36,0.0047,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.36,0
2207,1597.36,0.14,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.37,1
2208,1597.37,0.62648,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.37,0
2209,1597.37,1.14915,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.38,1
2210,1597.38,0.60036,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.38,0
2211,1597.38,0.2,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.39,1
2212,1597.39,0.14,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.42,1
2213,1597.42,0.18042,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.43,1
2214,1597.43,0.18773,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.44,1
2215,1597.44,1.935,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.44,0
2216,1597.44,0.58698,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.45,1
2217,1597.45,0.05,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.46,1
2218,1597.46,0.70488,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.46,0
2219,1597.46,0.54799,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.46,0
2220,1597.46,0.54903,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.46,0
2221,1597.46,0.05,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.47,1
2222,1597.47,0.2,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.47,0
2223,1597.47,0.60036,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.49,1
2224,1597.49,0.12,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.49,0
2225,1597.49,1.0,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.5,1
2226,1597.5,1.0,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.51,1
2227,1597.51,11.47602,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.51,0
2228,1597.51,0.31313,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.51,0
2229,1597.51,1.5,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.52,1
2230,1597.52,0.0047,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.52,0
2231,1597.52,2.85932,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.52,0
2240,1597.52,1.25291,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.52,0
2241,1597.52,1.5,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.53,1
2242,1597.53,7.34707,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.53,0
2243,1597.53,0.01921,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.54,1
2244,1597.54,3.7,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.55,1
2245,1597.55,3.7,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.19,0
2298,1597.19,0.31309,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.19,0
2299,1597.19,0.06713,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.19,0
2300,1597.19,0.64969,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.19,0
2301,1597.19,0.53557,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.22,1
2302,1597.22,0.33125,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.22,0
2304,1597.22,1.58936,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.22,0
2305,1597.22,0.01472,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.22,0
2311,1597.22,0.13536,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.21,0
2323,1597.21,0.33639,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.21,0
2324,1597.21,0.2915,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.21,0
2327,1597.21,1.12,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.21,0
2329,1597.21,0.23,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.21,0
2330,1597.21,0.06339,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.21,0
2331,1597.21,0.12603,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.21,0
2332,1597.21,0.40333,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.19,0
2347,1597.19,0.12582,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.19,0
2348,1597.19,0.18727,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.21,1
2349,1597.21,0.09107,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.21,0
2351,1597.21,0.28257,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.21,0
2353,1597.21,0.18671,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.22,1
2354,1597.22,0.25508,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.22,0
2355,1597.22,0.80522,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,1
2356,1597.25,0.31309,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.44,1
2357,1597.44,0.05,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.48,1
2358,1597.48,1.0,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.49,1
2359,1597.49,1.0,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.36,0
2360,1597.36,1.56549,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.54,1
2361,1597.54,3.7,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.58,1
2362,1597.58,0.47687,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.58,0
2363,1597.58,0.05408,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,0
2364,1597.25,0.0694,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,0
2365,1597.25,0.35219,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,0
2366,1597.25,0.10597,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,0
2367,1597.25,0.01979,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,0
2368,1597.25,0.06719,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,0
2369,1597.25,0.03348,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,0
2370,1597.25,0.28529,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,0
2371,1597.25,0.03183,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,0
2374,1597.25,0.10266,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,0
2375,1597.25,0.06259,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.25,0
2376,1597.25,2.0006,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.45,1
2377,1597.45,0.05,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.5,1
2378,1597.5,0.23406,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.5,0
2380,1597.5,0.31877,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.5,0
2381,1597.5,0.47767,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.5,0
2382,1597.5,0.259,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.5,0
2383,1597.5,0.02136,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.51,1
2384,1597.51,0.5394,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.51,0
2385,1597.51,0.03183,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.51,0
2386,1597.51,0.05748,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.51,0
2387,1597.51,0.22529,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.51,0
2388,1597.51,0.11545,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.51,0
2389,1597.51,0.17635,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.51,0
2390,1597.51,0.25565,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.51,0
2391,1597.51,0.09855,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.57,1
2392,1597.57,0.0554,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.57,0
2393,1597.57,0.1093,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.57,0
2394,1597.57,0.4025,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.57,0
2395,1597.57,0.38,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.57,0
2396,1597.57,0.13496,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.57,0
2397,1597.57,0.929,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.57,0
2398,1597.57,0.12244,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.57,0
2399,1597.57,1.135,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.57,0
2400,1597.57,0.11919,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.57,0
2401,1597.57,2.064,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.57,0
2402,1597.57,0.801,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.57,0
2403,1597.57,0.0092,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.58,1
2404,1597.58,2.58625,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.6,1
2405,1597.6,0.00313,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.6,0
2406,1597.6,0.25982,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.6,0
2407,1597.6,0.0441,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.6,0
2408,1597.6,0.15729,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.61,1
2409,1597.61,0.01801,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.61,0
2410,1597.61,1.54748,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.62,1
2411,1597.62,0.24605,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.62,0
2412,1597.62,0.31303,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.65,1
2413,1597.65,6.42564,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.65,0
2414,1597.65,0.2006,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.65,0
2415,1597.65,0.12609,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.65,0
2439,1597.65,0.21715,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.65,0
2448,1597.65,0.32,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.65,0
2451,1597.65,14.26423,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.66,1
2455,1597.66,0.11713,ETHUSDT,2025-04-12 09:45:11+00:00,1,1597.68,1
2464,1597.68,0.0313,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.68,0
2465,1597.68,0.03183,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.68,0
2469,1597.68,1.31787,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.68,0
2472,1597.68,0.038,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.68,0
2473,1597.68,0.005,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.68,0
2474,1597.68,0.005,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.68,0
2475,1597.68,0.00382,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.68,0
2476,1597.68,0.31,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.68,0
2477,1597.68,0.31,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.68,0
2478,1597.68,0.2843,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.68,0
2479,1597.68,0.0257,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.68,0
2480,1597.68,0.31,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.68,0
2481,1597.68,0.31,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.6,0
2486,1597.6,0.038,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.6,0
2487,1597.6,0.00313,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.6,0
2488,1597.6,0.01252,ETHUSDT,2025-04-12 09:45:11+00:00,0,1597.5,0
2529,1597.5,0.07019,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2530,1597.5,0.005,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2531,1597.5,0.005,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2532,1597.5,0.16621,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2533,1597.5,0.14166,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2538,1597.5,0.22136,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2540,1597.5,0.09696,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2541,1597.5,0.13143,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2542,1597.5,0.04522,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2543,1597.5,0.04142,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2550,1597.5,0.12022,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2551,1597.5,0.09317,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2559,1597.5,0.038,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2560,1597.5,0.15673,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2561,1597.5,0.005,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.5,0
2562,1597.5,0.005,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.47,0
2563,1597.47,0.028,ETHUSDT,2025-04-12 09:45:12+00:00,0,1597.44,0
2565,1597.44,0.00112,ETHUSDT,2025-04-12 09:45:13+00:00,1,1597.43,0
2591,1597.43,0.005,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.43,0
2592,1597.43,0.005,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.43,0
2593,1597.43,0.028,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.43,0
2594,1597.43,0.05581,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.43,0
2595,1597.43,0.15519,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.43,0
2596,1597.43,0.23155,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.43,0
2597,1597.43,0.23926,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.43,0
2598,1597.43,0.0169,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.43,0
2599,1597.43,0.0313,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.43,0
2600,1597.43,0.03131,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.43,0
2601,1597.43,0.03131,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.43,0
2602,1597.43,0.00687,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.4,0
2603,1597.4,0.0279,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.4,0
2604,1597.4,9e-05,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.36,0
2605,1597.36,0.03791,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.36,0
2606,1597.36,0.01809,ETHUSDT,2025-04-12 09:45:20+00:00,0,1597.2,0
2888,1597.2,0.36848,ETHUSDT,2025-04-12 09:45:27+00:00,0,1597.2,0
2890,1597.2,0.0461,ETHUSDT,2025-04-12 09:45:28+00:00,0,1597.06,0
2848,1597.06,0.038,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.06,0
2851,1597.06,0.272,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.06,0
2852,1597.06,0.31,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.06,0
2853,1597.06,0.12811,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.06,0
2867,1597.06,0.18189,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.06,0
2868,1597.06,0.31,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.06,0
2869,1597.06,0.31,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.06,0
2870,1597.06,0.31,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.06,0
2871,1597.06,0.31,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.06,0
2872,1597.06,0.31,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.06,0
2873,1597.06,0.28961,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.06,0
2874,1597.06,0.02039,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.2,1
2875,1597.2,0.21151,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.2,0
2876,1597.2,0.03131,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.2,0
2877,1597.2,0.10928,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.2,0
2878,1597.2,4e-05,ETHUSDT,2025-04-12 09:45:29+00:00,0,1597.17,0
2879,1597.17,0.0279,ETHUSDT,2025-04-12 09:45:29+00:00,0,1596.8,0
3030,1596.8,0.00314,ETHUSDT,2025-04-12 09:45:30+00:00,0,1596.54,0
2954,1596.54,0.038,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.54,0
2959,1596.54,0.02544,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.54,0
2961,1596.54,0.00154,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.54,0
2962,1596.54,0.03646,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.54,0
2963,1596.54,0.27354,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.54,0
2964,1596.54,0.31,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.54,0
2965,1596.54,0.31,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.54,0
2966,1596.54,0.31,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.54,0
2967,1596.54,0.31,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.54,0
2968,1596.54,0.31,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.54,0
2969,1596.54,0.31,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.54,0
2970,1596.54,0.31,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.54,0
2971,1596.54,0.31,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.75,1
3020,1596.75,0.07212,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.72,0
3021,1596.72,0.028,ETHUSDT,2025-04-12 09:45:32+00:00,0,1596.3,0
3035,1596.3,0.0007,ETHUSDT,2025-04-12 09:45:33+00:00,1,1596.3,0
3051,1596.3,0.005,ETHUSDT,2025-04-12 09:45:33+00:00,1,1596.3,0
3052,1596.3,0.005,ETHUSDT,2025-04-12 09:45:33+00:00,1,1596.33,1
3060,1596.33,0.03501,ETHUSDT,2025-04-12 09:45:33+00:00,1,1596.33,0
3061,1596.33,1e-05,ETHUSDT,2025-04-12 09:45:33+00:00,1,1596.33,0
3062,1596.33,0.00499,ETHUSDT,2025-04-12 09:45:33+00:00,1,1596.39,1
3064,1596.39,0.01253,ETHUSDT,2025-04-12 09:45:34+00:00,1,1596.39,0
3065,1596.39,0.005,ETHUSDT,2025-04-12 09:45:34+00:00,1,1596.39,0
3066,1596.39,0.005,ETHUSDT,2025-04-12 09:45:34+00:00,1,1596.4,1
3067,1596.4,0.00314,ETHUSDT,2025-04-12 09:45:34+00:00,1,1596.42,1
3068,1596.42,0.005,ETHUSDT,2025-04-12 09:45:34+00:00,1,1596.42,0
3069,1596.42,0.005,ETHUSDT,2025-04-12 09:45:34+00:00,1,1596.44,1
3070,1596.44,0.0117,ETHUSDT,2025-04-12 09:45:34+00:00,1,1596.44,0
3071,1596.44,0.14677,ETHUSDT,2025-04-12 09:45:34+00:00,1,1596.44,0
3072,1596.44,1.08886,ETHUSDT,2025-04-12 09:45:34+00:00,1,1596.44,0
3073,1596.44,0.005,ETHUSDT,2025-04-12 09:45:34+00:00,1,1596.48,1
3074,1596.48,0.32564,ETHUSDT,2025-04-12 09:45:34+00:00,1,1596.48,0
3075,1596.48,0.11728,ETHUSDT,2025-04-12 09:45:34+00:00,1,1596.48,0
3076,1596.48,0.00999,ETHUSDT,2025-04-12 09:45:34+00:00,1,1596.74,1
